CAGR,Volatility,Sharpe,Sortino,Max Drawdown,Portfolio,Regime
0.05690408116074641,0.0849980746864825,0.6949334682446912,0.9349468022338181,-0.1611798402012186,Traditional,Normal
0.07809105438210584,0.08389629566424148,0.9408115318074662,1.2478229115810198,-0.1617934289230946,Multifactor,Normal
0.07420174854987716,0.08115071474895598,0.9250161367415239,1.2367822416545493,-0.1478550484827057,Defensive,Normal
0.10563526281395696,0.13172338592444963,0.8285326880809698,1.8110036429723808,-0.10833829828941346,Traditional,Inversion
0.11280398466869612,0.12042476941593759,0.9491932501771385,2.0051481807576432,-0.09271015591496154,Multifactor,Inversion
0.11040091616377934,0.1207379975840568,0.9290581649148195,1.7825543622838287,-0.10145196076683281,Defensive,Inversion
