Date,ACWI,USMV,QUAL,MTUM,AGG
2020-06-30,0.029405436091898052,-0.011110236236093418,0.0018741624022731163,0.04324388461988127,0.006590688651794574
2020-07-31,0.053581107750927615,0.04568694436573573,0.04952031071782148,0.07015306935419252,0.013331684538425925
2020-08-31,0.0602549216762307,0.0272870131758558,0.06864042338000731,0.09479967419684576,-0.008236264998911502
2020-09-30,-0.02950806205612877,-0.0166514344121359,-0.031510400620797685,-0.038025002677817055,-0.0009728027662175842
2020-10-31,-0.022272352506469306,-0.03248099968820972,-0.02593014398627802,-0.04185854013354573,-0.005582838600170392
2020-11-30,0.11760931407062025,0.08092798787050137,0.1129144892145848,0.10628052044678693,0.012067254365285773
2020-12-31,0.046872986280010576,0.023078273726665044,0.03705863874155413,0.03437045665458105,0.0008574970787957881
2021-01-31,-0.003086320866655834,-0.027254013034953783,-0.0283106375617298,0.015933995331022466,-0.007445439244996632
2021-02-28,0.022887968877511877,-0.0037858669649821763,0.03196924614079322,-0.0058588947922665335,-0.015181388207890278
2021-03-31,0.028537429397795133,0.056083498472299986,0.04979680184224611,-0.011940353565758843,-0.011463139683236312
2021-04-30,0.04245939236515017,0.03989025735599738,0.04803722303957336,0.07055845006579253,0.0073200671951774154
2021-05-31,0.014719167134134237,0.00875614419088766,0.010107493693132241,-0.010568658216802529,0.0020382484674292822
2021-06-30,0.012608875786012108,0.017162329580536984,0.03364713384146545,0.018594903896862913,0.008279221886805743
2021-07-31,0.009091735159138192,0.035457198917942856,0.033792519121425224,0.009225765355005189,0.011165750521843654
2021-08-31,0.0217413608820054,0.018761333851555317,0.028319709767526735,0.041193159168660065,-0.0020036399814541417
2021-09-30,-0.04226984451556348,-0.04987054733138763,-0.06454861189753747,-0.03467254197233893,-0.009172399988143787
2021-10-31,0.053943116716168804,0.0551021556315201,0.07712744850717002,0.08587697584940734,-8.690073006600851e-05
2021-11-30,-0.023074774086641714,-0.020502844475370097,-0.006060835865635106,-0.03949028083298656,0.0027082312833976996
2021-12-31,0.03887878286886681,0.06842862898909874,0.035041039920119976,-0.004840014609108767,-0.0035872111565580234
2022-01-31,-0.04547186119321278,-0.05982684174748165,-0.06952442654831648,-0.09030914125387624,-0.019986054594001268
2022-02-28,-0.030603134134417176,-0.030633889615773846,-0.041051196302422044,-0.026783380794458522,-0.011456342953034548
2022-03-31,0.019411603585574033,0.05581106476132125,0.03958385598580527,0.04773218935721402,-0.028122294684023053
2022-04-30,-0.080677433795184,-0.05337108576597005,-0.08281954273608394,-0.12682006047604577,-0.03805865810455533
2022-05-31,0.004469760089300667,0.00040834314435556074,-0.0017007889131261944,-0.0059889534220993745,0.007605807570552736
2022-06-30,-0.08106942191921473,-0.041318307726151415,-0.09049326678399205,-0.06390013608568579,-0.015530439972758048
2022-07-31,0.07068793523741657,0.0512747256187529,0.09209686003383255,0.05169745831995942,0.025381203872774094
2022-08-31,-0.04364303953194082,-0.031567555667664005,-0.051384919022130604,-0.01994139336391143,-0.030422874114757636
2022-09-30,-0.09394640326256609,-0.07074625689375713,-0.09757252511869785,-0.05954918305935175,-0.04144989215533601
2022-10-31,0.06347175845071207,0.07700484371865124,0.0829324710908168,0.125476191959093,-0.01278520494260682
2022-11-30,0.08336348098777724,0.0571708058478797,0.07711461213579418,0.034678715722513465,0.038084415927420734
2022-12-31,-0.04610033770461597,-0.037522294332661965,-0.056229285206707114,-0.03926999042696877,-0.008704559697126246
2023-01-31,0.0750470697147454,0.01525666516577262,0.07151647958418494,-0.0054822193237962225,0.033302675921240255
2023-02-28,-0.03320537211390662,-0.03497242103855436,-0.02751638090319275,-0.04037734930298875,-0.026657100073479545
2023-03-31,0.03332580591144607,0.03446293167274761,0.0480056495335095,0.004328788094507541,0.026412427887069212
2023-04-30,0.015686574604633963,0.014847409350524421,0.017087138253243817,0.023949993554766014,0.005755094573395736
2023-05-31,-0.01047623210543891,-0.03224045658802677,0.007211457051490511,-0.04825460587515762,-0.011442962107771737
2023-06-30,0.05784293595758361,0.04451109690423727,0.06429077030830577,0.06876335164084857,-0.003682021832757121
2023-07-31,0.03596001021121875,0.013856993290620734,0.03781409790018708,0.017331130808615702,-0.00015370688028693014
2023-08-31,-0.02907738877998356,-0.006369407829577067,-0.004358012599774197,0.0030664604833599007,-0.006313251535314257
2023-09-30,-0.04279794666258385,-0.028317460344578715,-0.050680284273791565,-0.04818770217609014,-0.02589577524735076
2023-10-31,-0.02544115681599679,-0.008704086976913605,-0.014796072746322775,-0.01624936442310021,-0.01570663445434961
2023-11-30,0.0888690797448306,0.06411148226687047,0.08649107145065127,0.0922651496067115,0.04592901518538528
2023-12-31,0.04812832008515677,0.027670701834108247,0.04689012066107123,0.04756010323049198,0.03697649987847851
2024-01-31,0.0027512927913089236,0.021658496135724015,0.02283551181551635,0.055835379065090285,-0.0015111341857838578
2024-02-29,0.04507590388384064,0.02094821833876992,0.06498337525593967,0.09996988034024801,-0.014745873179836333
2024-03-31,0.03263017095330367,0.03137558009384134,0.027729600445211222,0.02910168710017591,0.009024933239625055
2024-04-30,-0.035503481680975724,-0.03744924068569999,-0.044964922443809785,-0.05465711576741927,-0.024782297529508446
2024-05-31,0.04575411621035963,0.02921091650893981,0.055937706137631826,0.053582668879452955,0.016695630021986707
2024-06-30,0.02037816354111044,0.01768778426490414,0.0323980674055806,0.04540079578851919,0.008854844133380668
2024-07-31,0.01539139851980531,0.03668422613979394,0.005973491488441063,-0.020013257228026604,0.02419150530630443
2024-08-31,0.024971519274140208,0.04917266451684088,0.0349282144312113,0.03351310526850071,0.014614470685064385
2024-09-30,0.021969566698429865,0.00437039508684367,0.011617167138909146,0.0295404317097141,0.013328603020688945
2024-10-31,-0.02091173617338926,-0.014456167176961188,-0.016062591934776882,-0.0017261004615500841,-0.025187675784564267
2024-11-30,0.04032455037898375,0.05067237268880831,0.05027781092420014,0.0697101244289835,0.011109752300964226
2024-12-31,-0.023931135940093773,-0.057344294142590346,-0.03333311596870869,-0.03652206715471873,-0.015716405344328832
