Date,ACWI,AGG,MTUM,QUAL,USMV
2016-03-07,45.068477630615234,82.68601989746094,62.173553466796875,54.76224136352539,35.32014465332031
2016-03-08,44.581478118896484,82.89017486572266,61.943172454833984,54.40134811401367,35.20405197143555
2016-03-09,44.82085418701172,82.8524169921875,62.25332260131836,54.504459381103516,35.32014465332031
2016-03-10,44.79608154296875,82.89017486572266,62.32416915893555,54.547420501708984,35.369911193847656
2016-03-11,45.6958122253418,82.73894500732422,63.31669235229492,55.32936477661133,35.784568786621094
2016-03-14,45.59675216674805,82.7843246459961,63.449623107910156,55.320777893066406,35.79285430908203
2016-03-15,45.29960632324219,82.70869445800781,63.41416931152344,55.38093185424805,35.776275634765625
2016-03-16,45.72883224487305,83.0641098022461,63.7597770690918,55.630130767822266,35.95043182373047
2016-03-17,46.13327407836914,83.23802185058594,63.724342346191406,56.068355560302734,36.157752990722656
2016-03-18,46.224090576171875,83.30603790283203,63.848411560058594,56.197261810302734,36.22410202026367
2016-03-21,46.224090576171875,83.12459564208984,63.96360397338867,56.31755447387695,36.1909294128418
2016-03-22,46.166297912597656,83.07167053222656,63.990203857421875,56.29179000854492,36.13288116455078
2016-03-23,45.68754577636719,83.25312042236328,63.91111373901367,55.750431060791016,36.073707580566406
2016-03-24,45.588504791259766,83.26068115234375,63.89334487915039,55.68169403076172,36.073707580566406
2016-03-28,45.72883224487305,83.32117462158203,64.0799331665039,55.759010314941406,36.157039642333984
2016-03-29,46.20756530761719,83.57072448730469,64.80851745605469,56.24882125854492,36.59035873413086
2016-03-30,46.49647521972656,83.54051208496094,65.12837982177734,56.532379150390625,36.65702819824219
2016-03-31,46.27360534667969,83.80513000488281,64.95069122314453,56.38629150390625,36.60702896118164
2016-04-01,46.240596771240234,83.73090362548828,65.6614990234375,56.81593322753906,36.915340423583984
2016-04-04,46.07550811767578,83.81421661376953,65.33277130126953,56.61832046508789,36.84868621826172
2016-04-05,45.41515350341797,83.92788696289062,64.65744018554688,56.22303771972656,36.54036331176758
2016-04-06,45.959938049316406,83.9127426147461,65.4571304321289,56.75579071044922,36.80699920654297
2016-04-07,45.373897552490234,84.09452819824219,64.82627868652344,56.145694732666016,36.565364837646484
2016-04-08,45.85264205932617,84.01123809814453,64.71968078613281,56.283180236816406,36.64868927001953
2016-04-11,45.83613204956055,84.07183074951172,64.31983947753906,56.13710403442383,36.50703430175781
2016-04-12,46.4139289855957,83.93546295166016,64.69300842285156,56.64407730102539,36.732025146484375
2016-04-13,46.975223541259766,83.97334289550781,65.05731201171875,57.11671447753906,36.740352630615234
2016-04-14,47.04126739501953,83.82938385009766,64.99510192871094,57.090911865234375,36.673683166503906
2016-04-15,46.966976165771484,84.06424713134766,65.14617156982422,57.099510192871094,36.782020568847656
2016-04-18,47.30539321899414,84.05671691894531,65.61705017089844,57.451820373535156,37.04032897949219
